ts,symbol,name_cn,side,qty,price,fee,pnl,reason
2025-08-20T23:38:25.407810,PENGUUSDT,PENGUUSDT,sell,42.83763835,0.032095,0.000687,0.0,auto
2025-08-20T23:38:25.407810,HYPEUSDT,HYPEUSDT,sell,0.03182839,43.196391,0.000687,0.0,auto
2025-08-20T23:38:25.409291,LTCUSDT,LTCUSDT,sell,0.01179725,116.5417,0.000687,0.0,auto
2025-08-20T23:38:25.409291,PUMPUSDT,PUMPUSDT,sell,431.61575305,0.003185,0.000687,0.0,auto
2025-08-20T23:38:25.410295,OGNUSDT,OGNUSDT,buy,6350.56038436,0.078339,0.248749,0.0,auto
2025-08-20T23:38:25.410295,WIFUSDT,WIFUSDT,buy,569.19514434,0.874037,0.248749,0.0,auto
2025-08-20T23:38:25.410295,MYXUSDT,MYXUSDT,sell,458.67436408,1.083558,0.2485,0.0,auto
2025-08-20T23:38:25.410295,CFXUSDT,CFXUSDT,buy,2663.64301529,0.186773,0.248749,0.0,auto
2025-08-20T23:38:25.411802,AAVEUSDT,AAVEUSDT,buy,1.66359611,299.04945,0.248749,0.0,auto
2025-08-20T23:38:25.411802,TRXUSDT,TRXUSDT,buy,1399.75475198,0.355418,0.248749,0.0,auto
2025-08-20T23:38:25.412806,TRUMPUSDT,TRUMPUSDT,buy,55.68920126,8.933464,0.248749,0.0,auto
2025-08-20T23:38:25.412806,UNIUSDT,UNIUSDT,buy,46.61125591,10.673334,0.248749,0.0,auto
2025-08-20T23:38:25.413805,LDOUSDT,LDOUSDT,buy,373.64658709,1.331465,0.248749,0.0,auto
2025-08-20T23:38:25.413805,1000BONKUSDT,1000BONKUSDT,buy,22228.38078207,0.022381,0.248749,0.0,auto
2025-08-20T23:38:25.414805,UMAUSDT,UMAUSDT,sell,343.64124264,1.446276,0.2485,0.0,auto
2025-08-20T23:38:38.070351,ETHUSDT,ETHUSDT,sell,0.00031517,4361.847985,0.000687,0.0,auto
2025-08-20T23:38:38.070351,BTCUSDT,BTCUSDT,sell,1.201e-05,114470.3362,0.000687,0.0,auto
2025-08-20T23:38:38.071573,SOLUSDT,SOLUSDT,sell,0.00734465,187.176365,0.000687,0.0,auto
2025-08-20T23:38:38.071573,XRPUSDT,XRPUSDT,sell,0.46340487,2.966616,0.000687,0.0,auto
2025-08-20T23:38:38.072618,LINKUSDT,LINKUSDT,sell,0.05163227,26.62568,0.000687,0.0,auto
2025-08-20T23:38:38.072618,DOGEUSDT,DOGEUSDT,sell,6.17949496,0.222469,0.000687,0.0,auto
2025-08-20T23:38:38.072618,ADAUSDT,ADAUSDT,sell,1.55275682,0.885357,0.000687,0.0,auto
2025-08-20T23:38:38.073622,API3USDT,API3USDT,buy,0.94890099,1.450225,0.000688,0.0,auto
2025-08-20T23:38:38.073622,BNBUSDT,BNBUSDT,sell,0.00156997,875.651955,0.000687,0.0,auto
2025-08-20T23:38:38.074626,BIOUSDT,BIOUSDT,sell,9.24101041,0.148766,0.000687,0.0,auto
2025-08-20T23:38:38.074626,SUIUSDT,SUIUSDT,sell,0.38476851,3.572913,0.000687,0.0,auto
2025-08-20T23:38:38.074626,ENAUSDT,ENAUSDT,sell,2.08367215,0.65977,0.000687,0.0,auto
2025-08-20T23:38:38.075684,1000PEPEUSDT,1000PEPEUSDT,sell,128.58951126,0.010691,0.000687,0.0,auto
2025-08-20T23:38:38.075684,MEMEUSDT,MEMEUSDT,sell,478.91085977,0.002871,0.000687,0.0,auto
2025-08-20T23:38:38.075684,AIOTUSDT,AIOTUSDT,buy,0.82105539,1.676038,0.000688,0.0,auto
2025-08-20T23:38:38.077075,ARBUSDT,ARBUSDT,sell,2.67177931,0.514543,0.000687,0.0,auto
2025-08-20T23:38:38.077075,AVAXUSDT,AVAXUSDT,sell,0.0584544,23.518235,0.000687,0.0,auto
2025-08-20T23:38:38.077075,FARTCOINUSDT,FARTCOINUSDT,sell,1.49033697,0.922439,0.000687,0.0,auto
2025-08-20T23:38:38.078078,PENGUUSDT,PENGUUSDT,sell,42.83367037,0.032095,0.000687,0.0,auto
2025-08-20T23:38:38.078078,HYPEUSDT,HYPEUSDT,sell,0.03182544,43.196391,0.000687,0.0,auto
2025-08-20T23:38:38.079125,LTCUSDT,LTCUSDT,sell,0.01179616,116.5417,0.000687,0.0,auto
2025-08-20T23:38:38.079125,PUMPUSDT,PUMPUSDT,sell,431.57577322,0.003185,0.000687,0.0,auto
2025-08-20T23:38:38.079125,OGNUSDT,OGNUSDT,sell,17.56618122,0.078261,0.000687,0.0,auto
2025-08-20T23:38:38.080175,WIFUSDT,WIFUSDT,sell,1.57444138,0.873163,0.000687,0.0,auto
2025-08-20T23:38:38.080175,MYXUSDT,MYXUSDT,buy,1.26873166,1.084642,0.000688,0.0,auto
2025-08-20T23:38:38.080175,CFXUSDT,CFXUSDT,sell,7.36785938,0.186587,0.000687,0.0,auto
2025-08-20T23:38:38.081462,AAVEUSDT,AAVEUSDT,sell,0.00460165,298.75055,0.000687,0.0,auto
2025-08-20T23:38:38.081462,TRXUSDT,TRXUSDT,sell,3.87183873,0.355062,0.000687,0.0,auto
2025-08-20T23:38:38.082563,TRUMPUSDT,TRUMPUSDT,sell,0.15404099,8.924536,0.000687,0.0,auto
2025-08-20T23:38:38.082563,UNIUSDT,UNIUSDT,sell,0.12893063,10.662666,0.000687,0.0,auto
2025-08-20T23:38:38.082563,LDOUSDT,LDOUSDT,sell,1.03353771,1.330135,0.000687,0.0,auto
2025-08-20T23:38:38.083582,1000BONKUSDT,1000BONKUSDT,sell,61.48556054,0.022359,0.000687,0.0,auto
2025-08-20T23:38:38.083582,UMAUSDT,UMAUSDT,buy,0.95054042,1.447724,0.000688,0.0,auto
2025-08-20T23:38:38.084587,XNYUSDT,XNYUSDT,buy,47095.96790823,0.010534,0.248061,0.0,auto
2025-08-20T23:38:38.084587,DOTUSDT,DOTUSDT,buy,127.17964763,3.900949,0.248061,0.0,auto
2025-08-20T23:38:38.084587,SAPIENUSDT,SAPIENUSDT,sell,2026.45462242,0.244578,0.247813,0.0,auto
2025-08-20T23:38:38.085694,CRVUSDT,CRVUSDT,buy,561.57808166,0.883441,0.248061,0.0,auto
2025-08-20T23:38:38.085694,OPUSDT,OPUSDT,buy,681.05129255,0.728464,0.248061,0.0,auto
2025-08-20T23:38:38.086822,XLMUSDT,XLMUSDT,buy,1219.86087603,0.406703,0.248061,0.0,auto
2025-08-20T23:38:38.086822,SEIUSDT,SEIUSDT,buy,1607.89055158,0.308554,0.248061,0.0,auto
2025-08-20T23:38:38.086822,NEARUSDT,NEARUSDT,buy,194.38394595,2.552276,0.248061,0.0,auto
2025-08-20T23:38:38.088089,WLDUSDT,WLDUSDT,buy,514.76533386,0.963782,0.248061,0.0,auto
2025-08-20T23:38:38.088089,HBARUSDT,HBARUSDT,buy,2045.26065624,0.242571,0.248061,0.0,auto
2025-08-20T23:38:38.088089,MUSDT,MUSDT,buy,1105.62641272,0.448724,0.248061,0.0,auto
2025-08-20T23:38:50.691285,ETHUSDT,ETHUSDT,sell,0.0003152,4361.847985,0.000687,0.0,auto
2025-08-20T23:38:50.692316,BTCUSDT,BTCUSDT,sell,1.201e-05,114470.3362,0.000687,0.0,auto
2025-08-20T23:38:50.692316,SOLUSDT,SOLUSDT,sell,0.00734529,187.176365,0.000687,0.0,auto
2025-08-20T23:38:50.693319,XRPUSDT,XRPUSDT,sell,0.46344559,2.966616,0.000687,0.0,auto
2025-08-20T23:38:50.693319,LINKUSDT,LINKUSDT,sell,0.05163681,26.62568,0.000687,0.0,auto
2025-08-20T23:38:50.693319,DOGEUSDT,DOGEUSDT,sell,6.18003796,0.222469,0.000687,0.0,auto
2025-08-20T23:38:50.694545,ADAUSDT,ADAUSDT,sell,1.55289326,0.885357,0.000687,0.0,auto
2025-08-20T23:38:50.694545,API3USDT,API3USDT,buy,0.94898437,1.450225,0.000688,0.0,auto
2025-08-20T23:38:50.694545,BNBUSDT,BNBUSDT,sell,0.0015701,875.651955,0.000687,0.0,auto
2025-08-20T23:38:50.695583,BIOUSDT,BIOUSDT,sell,9.24182243,0.148766,0.000687,0.0,auto
2025-08-20T23:38:50.695583,SUIUSDT,SUIUSDT,sell,0.38480232,3.572913,0.000687,0.0,auto
2025-08-20T23:38:50.696590,ENAUSDT,ENAUSDT,sell,2.08385525,0.65977,0.000687,0.0,auto
2025-08-20T23:38:50.696590,1000PEPEUSDT,1000PEPEUSDT,sell,128.60081057,0.010691,0.000687,0.0,auto
2025-08-20T23:38:50.696590,MEMEUSDT,MEMEUSDT,sell,478.95294224,0.002871,0.000687,0.0,auto
2025-08-20T23:38:50.697620,AIOTUSDT,AIOTUSDT,buy,0.82112754,1.676038,0.000688,0.0,auto
2025-08-20T23:38:50.697620,ARBUSDT,ARBUSDT,sell,2.67201408,0.514543,0.000687,0.0,auto
2025-08-20T23:38:50.698650,AVAXUSDT,AVAXUSDT,sell,0.05845953,23.518235,0.000687,0.0,auto
2025-08-20T23:38:50.698650,FARTCOINUSDT,FARTCOINUSDT,sell,1.49046793,0.922439,0.000687,0.0,auto
2025-08-20T23:38:50.699654,PENGUUSDT,PENGUUSDT,sell,42.83743422,0.032095,0.000687,0.0,auto
2025-08-20T23:38:50.699654,HYPEUSDT,HYPEUSDT,sell,0.03182824,43.196391,0.000687,0.0,auto
2025-08-20T23:38:50.700695,LTCUSDT,LTCUSDT,sell,0.01179719,116.5417,0.000687,0.0,auto
2025-08-20T23:38:50.700695,PUMPUSDT,PUMPUSDT,sell,431.6136963,0.003185,0.000687,0.0,auto
2025-08-20T23:38:50.701485,OGNUSDT,OGNUSDT,sell,17.56772478,0.078261,0.000687,0.0,auto
2025-08-20T23:38:50.701485,WIFUSDT,WIFUSDT,sell,1.57457973,0.873163,0.000687,0.0,auto
2025-08-20T23:38:50.701989,MYXUSDT,MYXUSDT,buy,1.26884314,1.084642,0.000688,0.0,auto
2025-08-20T23:38:50.702541,CFXUSDT,CFXUSDT,sell,7.3685068,0.186587,0.000687,0.0,auto
2025-08-20T23:38:50.702541,AAVEUSDT,AAVEUSDT,sell,0.00460205,298.75055,0.000687,0.0,auto
2025-08-20T23:38:50.702541,TRXUSDT,TRXUSDT,sell,3.87217895,0.355062,0.000687,0.0,auto
2025-08-20T23:38:50.703570,TRUMPUSDT,TRUMPUSDT,sell,0.15405452,8.924536,0.000687,0.0,auto
2025-08-20T23:38:50.703570,UNIUSDT,UNIUSDT,sell,0.12894196,10.662666,0.000687,0.0,auto
2025-08-20T23:38:50.703570,LDOUSDT,LDOUSDT,sell,1.03362853,1.330135,0.000687,0.0,auto
2025-08-20T23:38:50.704596,1000BONKUSDT,1000BONKUSDT,sell,61.49096335,0.022359,0.000687,0.0,auto
2025-08-20T23:38:50.704596,UMAUSDT,UMAUSDT,buy,0.95062395,1.447724,0.000688,0.0,auto
2025-08-20T23:38:50.704596,XNYUSDT,XNYUSDT,sell,130.64420649,0.010524,0.000687,0.0,auto
2025-08-20T23:38:50.704596,DOTUSDT,DOTUSDT,sell,0.35279632,3.897051,0.000687,0.0,auto
2025-08-20T23:38:50.705649,SAPIENUSDT,SAPIENUSDT,buy,5.62138476,0.244822,0.000688,0.0,auto
2025-08-20T23:38:50.705649,CRVUSDT,CRVUSDT,sell,1.5578175,0.882559,0.000687,0.0,auto
2025-08-20T23:38:50.705649,OPUSDT,OPUSDT,sell,1.88923616,0.727736,0.000687,0.0,auto
2025-08-20T23:38:50.706679,XLMUSDT,XLMUSDT,sell,3.38389385,0.406297,0.000687,0.0,auto
2025-08-20T23:38:50.706679,SEIUSDT,SEIUSDT,sell,4.4602881,0.308246,0.000687,0.0,auto
2025-08-20T23:38:50.706679,NEARUSDT,NEARUSDT,sell,0.53922103,2.549724,0.000687,0.0,auto
2025-08-20T23:38:50.707717,WLDUSDT,WLDUSDT,sell,1.42795894,0.962818,0.000687,0.0,auto
2025-08-20T23:38:50.707717,HBARUSDT,HBARUSDT,sell,5.67355269,0.242329,0.000687,0.0,auto
2025-08-20T23:38:50.707717,MUSDT,MUSDT,sell,3.06700747,0.448276,0.000687,0.0,auto
2025-08-20T23:38:50.707717,PROVEUSDT,PROVEUSDT,buy,418.85303511,1.18119,0.247373,0.0,auto
2025-08-20T23:38:50.708743,HYPERUSDT,HYPERUSDT,buy,1415.27731327,0.349575,0.247373,0.0,auto
2025-08-20T23:38:50.708743,FILUSDT,FILUSDT,buy,202.33138022,2.445222,0.247373,0.0,auto
2025-08-20T23:38:50.708743,1000SHIBUSDT,1000SHIBUSDT,buy,39186.7733779,0.012625,0.247373,0.0,auto
2025-08-20T23:38:50.709779,INJUSDT,INJUSDT,buy,35.09566311,14.097045,0.247373,0.0,auto
2025-08-20T23:38:50.709779,BCHUSDT,BCHUSDT,buy,0.87982687,562.32102,0.247373,0.0,auto
2025-08-20T23:39:03.315663,ETHUSDT,ETHUSDT,sell,0.00017352,4361.847985,0.000378,0.0,auto
2025-08-20T23:39:03.316168,BTCUSDT,BTCUSDT,sell,6.61e-06,114470.3362,0.000378,0.0,auto
2025-08-20T23:39:03.316168,SOLUSDT,SOLUSDT,sell,0.00404359,187.176365,0.000378,0.0,auto
2025-08-20T23:39:03.316168,XRPUSDT,XRPUSDT,sell,0.25512717,2.966616,0.000378,0.0,auto
2025-08-20T23:39:03.317173,LINKUSDT,LINKUSDT,sell,0.0284261,26.62568,0.000378,0.0,auto
2025-08-20T23:39:03.317173,DOGEUSDT,DOGEUSDT,sell,3.40211586,0.222469,0.000378,0.0,auto
2025-08-20T23:39:03.318173,ADAUSDT,ADAUSDT,sell,0.85486899,0.885357,0.000378,0.0,auto
2025-08-20T23:39:03.318173,API3USDT,API3USDT,buy,0.52241666,1.450225,0.000379,0.0,auto
2025-08-20T23:39:03.318678,BNBUSDT,BNBUSDT,sell,0.00086434,875.651955,0.000378,0.0,auto
2025-08-20T23:39:03.318678,BIOUSDT,BIOUSDT,sell,5.08763067,0.148766,0.000378,0.0,auto
2025-08-20T23:39:03.318678,SUIUSDT,SUIUSDT,sell,0.21183399,3.572913,0.000378,0.0,auto
2025-08-20T23:39:03.319683,ENAUSDT,ENAUSDT,sell,1.14716399,0.65977,0.000378,0.0,auto
2025-08-20T23:39:03.319683,1000PEPEUSDT,1000PEPEUSDT,sell,70.79484949,0.010691,0.000378,0.0,auto
2025-08-20T23:39:03.319683,MEMEUSDT,MEMEUSDT,sell,263.6639793,0.002871,0.000378,0.0,auto
2025-08-20T23:39:03.320724,AIOTUSDT,AIOTUSDT,buy,0.45203137,1.676038,0.000379,0.0,auto
2025-08-20T23:39:03.320724,ARBUSDT,ARBUSDT,sell,1.4709459,0.514543,0.000378,0.0,auto
2025-08-20T23:39:03.320724,AVAXUSDT,AVAXUSDT,sell,0.03218202,23.518235,0.000378,0.0,auto
2025-08-20T23:39:03.321781,FARTCOINUSDT,FARTCOINUSDT,sell,0.82050379,0.922439,0.000378,0.0,auto
2025-08-20T23:39:03.321781,PENGUUSDT,PENGUUSDT,sell,23.58204193,0.032095,0.000378,0.0,auto
2025-08-20T23:39:03.321781,HYPEUSDT,HYPEUSDT,sell,0.01752147,43.196391,0.000378,0.0,auto
2025-08-20T23:39:03.322787,LTCUSDT,LTCUSDT,sell,0.00649436,116.5417,0.000378,0.0,auto
2025-08-20T23:39:03.322787,PUMPUSDT,PUMPUSDT,sell,237.6036864,0.003185,0.000378,0.0,auto
2025-08-20T23:39:03.322787,OGNUSDT,OGNUSDT,sell,9.6710466,0.078261,0.000378,0.0,auto
2025-08-20T23:39:03.323793,WIFUSDT,WIFUSDT,sell,0.8668074,0.873163,0.000378,0.0,auto
2025-08-20T23:39:03.323793,MYXUSDT,MYXUSDT,buy,0.69849917,1.084642,0.000379,0.0,auto
2025-08-20T23:39:03.323793,CFXUSDT,CFXUSDT,sell,4.05636891,0.186587,0.000378,0.0,auto
2025-08-20T23:39:03.324799,AAVEUSDT,AAVEUSDT,sell,0.00253343,298.75055,0.000378,0.0,auto
2025-08-20T23:39:03.324799,TRXUSDT,TRXUSDT,sell,2.13163762,0.355062,0.000378,0.0,auto
2025-08-20T23:39:03.324799,TRUMPUSDT,TRUMPUSDT,sell,0.08480714,8.924536,0.000378,0.0,auto
2025-08-20T23:39:03.325809,UNIUSDT,UNIUSDT,sell,0.07098265,10.662666,0.000378,0.0,auto
2025-08-20T23:39:03.325809,LDOUSDT,LDOUSDT,sell,0.56901334,1.330135,0.000378,0.0,auto
2025-08-20T23:39:03.325809,1000BONKUSDT,1000BONKUSDT,sell,33.8508247,0.022359,0.000378,0.0,auto
2025-08-20T23:39:03.326815,UMAUSDT,UMAUSDT,buy,0.52331925,1.447724,0.000379,0.0,auto
2025-08-20T23:39:03.326815,XNYUSDT,XNYUSDT,sell,71.91974058,0.010524,0.000378,0.0,auto
2025-08-20T23:39:03.326815,DOTUSDT,DOTUSDT,sell,0.19421466,3.897051,0.000378,0.0,auto
2025-08-20T23:39:03.327819,SAPIENUSDT,SAPIENUSDT,buy,3.09457682,0.244822,0.000379,0.0,auto
2025-08-20T23:39:03.327819,CRVUSDT,CRVUSDT,sell,0.85757978,0.882559,0.000378,0.0,auto
2025-08-20T23:39:03.327819,OPUSDT,OPUSDT,sell,1.04002602,0.727736,0.000378,0.0,auto
2025-08-20T23:39:03.328824,XLMUSDT,XLMUSDT,sell,1.86283628,0.406297,0.000378,0.0,auto
2025-08-20T23:39:03.328824,SEIUSDT,SEIUSDT,sell,2.45539218,0.308246,0.000378,0.0,auto
2025-08-20T23:39:03.328824,NEARUSDT,NEARUSDT,sell,0.29684161,2.549724,0.000378,0.0,auto
2025-08-20T23:39:03.329829,WLDUSDT,WLDUSDT,sell,0.78609254,0.962818,0.000378,0.0,auto
2025-08-20T23:39:03.329829,HBARUSDT,HBARUSDT,sell,3.12329531,0.242329,0.000378,0.0,auto
2025-08-20T23:39:03.329829,MUSDT,MUSDT,sell,1.68839007,0.448276,0.000378,0.0,auto
2025-08-20T23:39:03.330836,PROVEUSDT,PROVEUSDT,sell,0.64140517,1.18001,0.000378,0.0,auto
2025-08-20T23:39:03.330836,HYPERUSDT,HYPERUSDT,sell,2.1672666,0.349225,0.000378,0.0,auto
2025-08-20T23:39:03.330836,FILUSDT,FILUSDT,sell,0.30983754,2.442778,0.000378,0.0,auto
2025-08-20T23:39:03.331842,1000SHIBUSDT,1000SHIBUSDT,sell,60.00815822,0.012613,0.000378,0.0,auto
2025-08-20T23:39:03.331842,INJUSDT,INJUSDT,sell,0.05374329,14.082955,0.000378,0.0,auto
2025-08-20T23:39:03.331842,BCHUSDT,BCHUSDT,sell,0.00134731,561.75898,0.000378,0.0,auto
2025-08-20T23:39:15.990082,ETHUSDT,ETHUSDT,sell,2.17e-06,4361.847985,5e-06,0.0,auto
2025-08-20T23:39:15.990082,BTCUSDT,BTCUSDT,sell,8e-08,114470.3362,5e-06,0.0,auto
2025-08-20T23:39:15.991154,SOLUSDT,SOLUSDT,sell,5.052e-05,187.176365,5e-06,0.0,auto
2025-08-20T23:39:15.991154,XRPUSDT,XRPUSDT,sell,0.00318781,2.966616,5e-06,0.0,auto
2025-08-20T23:39:15.992164,LINKUSDT,LINKUSDT,sell,0.00035518,26.62568,5e-06,0.0,auto
2025-08-20T23:39:15.992164,DOGEUSDT,DOGEUSDT,sell,0.04250944,0.222469,5e-06,0.0,auto
2025-08-20T23:39:15.992164,ADAUSDT,ADAUSDT,sell,0.01068159,0.885357,5e-06,0.0,auto
2025-08-20T23:39:15.993463,API3USDT,API3USDT,buy,0.0065276,1.450225,5e-06,0.0,auto
2025-08-20T23:39:15.993463,BNBUSDT,BNBUSDT,sell,1.08e-05,875.651955,5e-06,0.0,auto
2025-08-20T23:39:15.993463,BIOUSDT,BIOUSDT,sell,0.06356995,0.148766,5e-06,0.0,auto
2025-08-20T23:39:15.994521,SUIUSDT,SUIUSDT,sell,0.00264687,3.572913,5e-06,0.0,auto
2025-08-20T23:39:15.994521,ENAUSDT,ENAUSDT,sell,0.01433381,0.65977,5e-06,0.0,auto
2025-08-20T23:39:15.994521,1000PEPEUSDT,1000PEPEUSDT,sell,0.88458164,0.010691,5e-06,0.0,auto
2025-08-20T23:39:15.995830,MEMEUSDT,MEMEUSDT,sell,3.29448142,0.002871,5e-06,0.0,auto
2025-08-20T23:39:15.996376,AIOTUSDT,AIOTUSDT,buy,0.00564813,1.676038,5e-06,0.0,auto
2025-08-20T23:39:15.996376,ARBUSDT,ARBUSDT,sell,0.01837947,0.514543,5e-06,0.0,auto
2025-08-20T23:39:15.997399,AVAXUSDT,AVAXUSDT,sell,0.00040211,23.518235,5e-06,0.0,auto
2025-08-20T23:39:15.997399,FARTCOINUSDT,FARTCOINUSDT,sell,0.01025219,0.922439,5e-06,0.0,auto
2025-08-20T23:39:15.997399,PENGUUSDT,PENGUUSDT,sell,0.29465761,0.032095,5e-06,0.0,auto
2025-08-20T23:39:15.998542,HYPEUSDT,HYPEUSDT,sell,0.00021893,43.196391,5e-06,0.0,auto
2025-08-20T23:39:15.998542,LTCUSDT,LTCUSDT,sell,8.115e-05,116.5417,5e-06,0.0,auto
2025-08-20T23:39:15.999556,PUMPUSDT,PUMPUSDT,sell,2.96885806,0.003185,5e-06,0.0,auto
2025-08-20T23:39:15.999556,OGNUSDT,OGNUSDT,sell,0.12083973,0.078261,5e-06,0.0,auto
2025-08-20T23:39:15.999556,WIFUSDT,WIFUSDT,sell,0.01083076,0.873163,5e-06,0.0,auto
2025-08-20T23:39:16.000655,MYXUSDT,MYXUSDT,buy,0.00872775,1.084642,5e-06,0.0,auto
2025-08-20T23:39:16.000655,CFXUSDT,CFXUSDT,sell,0.05068433,0.186587,5e-06,0.0,auto
